X,Y,OBJECTID,Name,Descr,TimeWhen,Extrude,AltMode,Symbology,Labeling,Class
-77.6742200002528,39.1458799998621,1542,May 1970,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 35477: Memory told of a nighttime sighting while joy riding on train tracks near Purcellville</b><br></br><a href=""",1970-05-15 12:00:00,1,RelativeToGround, , ,A
-81.4859300002692,36.6249199996583,1543,October 2011,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 36072: Vacationing family observes <![CDATA[&]]> photographs a large hair covered figure in Grayson Highlands State",2011-10-14 12:00:00,1,RelativeToGround, , ,A
-78.2051700001953,38.9877300002394,1544,April 2013,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 40959: Morning commuter sees tall biped at close range near Middletown</b><br></br><a href=""http://www.bfro.net/gdb",2013-04-23 12:00:00,1,RelativeToGround, , ,A
-78.4883199995682,38.9032300002643,1545,April 2014,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 45570: Early morning road crossing near Woodstock</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classif",2014-04-03 12:00:00,1,RelativeToGround, , ,A
-72.7050999998651,43.4654000002099,1546,October 2005,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 13285: Evening sighting by motorists on Tyson Road, off Route 100, outside Ludlow</b><br></br><a href=""http://www.b",2005-10-08 12:00:00,1,RelativeToGround, , ,A
-122.62279999962,46.0533299995799,1547,1984,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 406: Fisherman observes large, bipedal figure along Kalama River</b><br></br><a href=""http://www.bfro.net/gdb/class",1984-09-01 12:00:00,1,RelativeToGround, , ,A
-121.28020000003,47.3177999997702,1548,October 2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 423: Daylight sighting by fisherman near Easton, Washington</b><br></br><a href=""http://www.bfro.net/gdb/classify.a",2000-10-08 12:00:00,1,RelativeToGround, , ,A
-122.300300000445,47.0273999997103,1549,October 2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 495: Passing motorist observes a tall, hairy animal in the headlights along a side road just off of the Orting-Kapo",2000-10-07 12:00:00,1,RelativeToGround, , ,A
-121.54779999997,46.2949999998502,1550,July 1991,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 889: Climber has night-time sighting near Mt. Adams wilderness</b><br></br><a href=""http://www.bfro.net/gdb/classif",1991-07-15 12:00:00,1,RelativeToGround, , ,A
-117.761900000385,48.6552799997722,1551,July 1984,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 898: Young hunter sees an upright walking animal</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classifi",1984-07-08 12:00:00,1,RelativeToGround, , ,A
-124.73119999968,48.160900000035,1552,July 1984,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 930: Sighting by a school group on summer field trip</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#clas",1984-07-18 12:00:00,1,RelativeToGround, , ,A
-122.408900000235,45.8580999996153,1553,June 1989,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 933: Family has face to face encounter with sasquatch in their back yard</b><br></br><a href=""http://www.bfro.net/g",1989-06-14 12:00:00,1,RelativeToGround, , ,A
-117.94580000037,46.3794399997562,1554,September 1991,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 938: Unusual tracks found. </b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">Class A</a>;",1991-09-15 12:00:00,1,RelativeToGround, , ,A
-117.95919999958,46.4891700003952,1555,January 2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 939: Large, bipedal creature looking in the cabin window</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#",2000-01-24 12:00:00,1,RelativeToGround, , ,A
-123.117499999725,46.190300000045,1556,July 1984,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 940: Creature stepping over a guardrail</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">C",1984-07-14 12:00:00,1,RelativeToGround, , ,A
-122.917899999685,47.7079000001849,1557,September 1981,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 941: Sighting by a hunter on the edge of a road</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classific",1981-09-15 12:00:00,1,RelativeToGround, , ,A
-123.389299999995,46.9781999998302,1558,July 1995,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 946: Unusual sounds heard, sighting of fast upright animal</b><br></br><a href=""http://www.bfro.net/gdb/classify.as",1995-07-01 12:00:00,1,RelativeToGround, , ,A
-121.41420000023,47.4249999997502,1559,November 1982,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 956: Two men, four wheel driving, see Sasquatch on FS road</b><br></br><a href=""http://www.bfro.net/gdb/classify.as",1982-11-26 12:00:00,1,RelativeToGround, , ,A
-123.58939999971,47.3369400001809,1560,October 1994,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 958: Family find fresh, barefooted, humanlike footprints. </b><br></br><a href=""http://www.bfro.net/gdb/classify.as",1994-10-01 12:00:00,1,RelativeToGround, , ,A
-123.88859999999,47.2474999999251,1561,October 1997,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 959: Sighting by a deer hunter on a logging road. </b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classi",1997-10-15 12:00:00,1,RelativeToGround, , ,A
-121.57080000032,45.8161100003763,1562,October 1982,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 986: Hunter observes trio of animals near Nestor Peak Lookout</b><br></br><a href=""http://www.bfro.net/gdb/classify",1982-10-15 12:00:00,1,RelativeToGround, , ,A
-122.011099999965,47.892500000075,1563,April 1995,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1077: Motorist has a daytime sighting of bigfoot crossing a road</b><br></br><a href=""http://www.bfro.net/gdb/class",1995-04-17 12:00:00,1,RelativeToGround, , ,A
-123.879300000095,46.7817999998701,1564,November 1996,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1102: Father and son glimpse large, upright animal while hunting near Smith Slough</b><br></br><a href=""http://www.",1996-11-01 12:00:00,1,RelativeToGround, , ,A
-123.376900000135,47.926100000015,1565,October 2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1106: French hiker observes two bigfoot in Olympic National Park</b><br></br><a href=""http://www.bfro.net/gdb/class",2001-01-04 12:00:00,1,RelativeToGround, , ,A
-117.81059999969,48.7838899996238,1566,July 1981,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1113: Northeast Washington resident sees a bigfoot looking in the window</b><br></br><a href=""http://www.bfro.net/g",1981-07-02 12:00:00,1,RelativeToGround, , ,A
-123.87919999998,47.4130600004187,1567,July 1997,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1225: Creature seen crossing road</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">Class A",1997-07-03 12:00:00,1,RelativeToGround, , ,A
-123.48219999973,47.0032999998951,1568,August 1972,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1226: Teens returning from baseball game were chased by bigfoot. </b><br></br><a href=""http://www.bfro.net/gdb/clas",1972-08-31 12:00:00,1,RelativeToGround, , ,A
-121.92579999997,47.2831000003648,1569,October 1984,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1382: Creature observed by hunters</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">Class",1984-10-17 12:00:00,1,RelativeToGround, , ,A
-122.18059999959,47.2994400002559,1570,1973,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1383: Creature seen running along a road</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">",1973-04-18 12:00:00,1,RelativeToGround, , ,A
-121.771299999595,47.1825999999901,1571,June 1990,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1388: Hiker encounters huge, upright animal at creek on Grass Mountain</b><br></br><a href=""http://www.bfro.net/gdb",1990-06-18 12:00:00,1,RelativeToGround, , ,A
-122.34540000011,47.5279000001849,1572,June 1991,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1390: Fisherman spots a large upright creature digging on the shore</b><br></br><a href=""http://www.bfro.net/gdb/cl",1991-06-22 12:00:00,1,RelativeToGround, , ,A
-122.706300000245,47.7613000003948,1573,June 1988,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1393: Sighting by two hikers</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">Class A</a>;",1988-06-25 12:00:00,1,RelativeToGround, , ,A
-121.230300000245,45.7580599997692,1574,April 1991,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1395: Hunters observed creature just before vocalization screams were heard</b><br></br><a href=""http://www.bfro.ne",1991-04-13 12:00:00,1,RelativeToGround, , ,A
-123.09659999999,47.1305000003747,1575,July 1960,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1495: Man and wife in car see a sasquatch eating frogs on the road</b><br></br><a href=""http://www.bfro.net/gdb/cla",1960-07-18 12:00:00,1,RelativeToGround, , ,A
-123.326100000215,48.0985000002748,1576,July 1982,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1504: Nighttime sighting by motorist on Hwy 101 (Coast Highway), 7-8 miles east of Port Angeles</b><br></br><a href",1982-07-03 12:00:00,1,RelativeToGround, , ,A
-121.95720000008,48.00280000002,1577,September 2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1529: Footprint found, scream heard in family corn field</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#",2000-09-20 12:00:00,1,RelativeToGround, , ,A
-122.88579999967,47.2766699997208,1578,October 1993,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1568: Creature observed turning it's head and looking straight at witness</b><br></br><a href=""http://www.bfro.net/",1993-10-15 12:00:00,1,RelativeToGround, , ,A
-117.42140000031,48.7552799995724,1579,September 1998,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1570: Three sets of tracks found</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">Class A<",1998-09-12 12:00:00,1,RelativeToGround, , ,A
-117.416099999615,48.7411099999266,1580,May 1991,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1571: Nighttime sighting by motorists</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">Cla",1991-05-10 12:00:00,1,RelativeToGround, , ,A
-117.334699999605,48.6508299996049,1581,October 1996,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1573: Deer hunters find footprints in mud</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification""",1996-10-26 12:00:00,1,RelativeToGround, , ,A
-122.686900000435,46.9491300001495,1582,May 1990,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1587: Loud vocalizations sounds heard</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">Cla",1990-05-03 12:00:00,1,RelativeToGround, , ,A
-121.46420000013,47.0127799999971,1583,November 1997,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1594: Footprints found with huge Toes on each print</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#class",1997-11-28 12:00:00,1,RelativeToGround, , ,A
-122.782,47.37039999996,1584,December 1979,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1595: Family sees an upright figure covered with black hair that walks across the road in front of their car</b><br",1979-12-07 12:00:00,1,RelativeToGround, , ,A
-122.686900000435,46.9491700001954,1585,August 1967,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1596: Two men witness three large individuals, two very large and the other about two-thirds their size</b><br></br",1967-08-16 12:00:00,1,RelativeToGround, , ,A
